order_id,reg_date,counterpart,seller_name,seller_type,order_total,products_count,month
3628,2024-09-04,102,Юридическое лицо 'Михайлова Инк',покупатель,67717,5,2024-09
3002,2024-12-23,59,Физическое лицо 'Арктикгаз',покупатель,67554,2,2024-12
2707,2025-05-03,131,Юридическое лицо 'АО «Титова Туров»',покупатель,67476,3,2025-05
2004,2024-09-17,122,Физическое лицо 'РАО «Селиверстов-Селезнева»',покупатель,67339,3,2024-09
2217,2025-03-13,2,Юридическое лицо 'АО «Лукин»',покупатель,67330,5,2025-03
2286,2025-04-19,74,Юридическое лицо 'Банк Возрождение',покупатель,67302,2,2025-04
2357,2024-07-08,67,Юридическое лицо 'НПО «Фокин-Калинин»',покупатель,67233,5,2024-07
1001,2025-04-13,114,Физическое лицо 'Воробьева Лтд',покупатель,67086,6,2025-04
3372,2024-11-25,24,Физическое лицо 'ООО «Сорокина»',покупатель,67016,4,2024-11
4299,2024-10-28,150,Индивидуальный предприниматель 'Тойота Мотор (Toyota)',покупатель,67007,6,2024-10
4004,2025-02-23,107,"Юридическое лицо 'РАО «Некрасова, Ершов и Попов»'",покупатель,66972,5,2025-02
2767,2025-04-10,130,"Индивидуальный предприниматель 'НПО «Крылов, Ильина и Лапин»'",покупатель,66960,1,2025-04
1946,2024-09-30,119,Индивидуальный предприниматель 'Беляев Инкорпорэйтед',покупатель,66879,4,2024-09
4032,2025-01-22,119,Индивидуальный предприниматель 'Беляев Инкорпорэйтед',покупатель,66792,2,2025-01
2135,2025-05-03,128,Юридическое лицо 'ООО «Белова Большаков»',покупатель,66738,2,2025-05
4859,2024-12-20,62,Физическое лицо 'ОАО «Смирнова-Савин»',покупатель,66659,3,2024-12
580,2024-09-01,23,Юридическое лицо 'АО «Пономарев-Вишняков»',покупатель,66599,3,2024-09
2950,2024-06-11,98,Индивидуальный предприниматель 'ЗАО «Алексеев Королева»',покупатель,66492,5,2024-06
1207,2024-07-03,5,Юридическое лицо 'РАО «Ковалева»',покупатель,66323,6,2024-07
1770,2024-11-13,80,"Индивидуальный предприниматель 'ООО «Селиверстов, Казаков и Носов»'",покупатель,66141,5,2024-11
2776,2024-11-18,11,Индивидуальный предприниматель 'НПО «Шарапов Белоусов»',покупатель,66098,7,2024-11
2177,2024-11-08,63,Индивидуальный предприниматель 'НПО «Ефимов»',покупатель,66081,2,2024-11
2886,2024-09-07,80,"Индивидуальный предприниматель 'ООО «Селиверстов, Казаков и Носов»'",покупатель,66025,2,2024-09
4633,2024-06-22,61,Индивидуальный предприниматель 'НПО «Алексеева Соколова»',покупатель,65804,2,2024-06
2172,2024-12-19,131,Юридическое лицо 'АО «Титова Туров»',покупатель,65766,4,2024-12
325,2025-02-23,33,Физическое лицо 'АО «Соколова»',покупатель,65733,6,2025-02
2646,2024-06-22,79,Индивидуальный предприниматель 'ОАО «Новиков»',покупатель,65617,3,2024-06
1986,2024-09-24,57,Индивидуальный предприниматель 'ООО «Анисимова»',покупатель,65559,3,2024-09
2701,2024-11-11,95,Физическое лицо 'Сорокин Инкорпорэйтед',покупатель,65493,5,2024-11
4210,2024-09-10,120,Физическое лицо 'Кудряшова и партнеры',покупатель,65342,3,2024-09
4849,2024-09-04,59,Физическое лицо 'Арктикгаз',покупатель,65315,5,2024-09
2040,2024-12-17,97,Юридическое лицо 'ОАО «Белозеров»',покупатель,65230,3,2024-12
2798,2025-05-07,130,"Индивидуальный предприниматель 'НПО «Крылов, Ильина и Лапин»'",покупатель,65193,3,2025-05
3814,2025-04-30,149,Юридическое лицо 'ОАО «Гаврилов-Васильева»',покупатель,65127,5,2025-04
3731,2024-06-13,8,Физическое лицо 'АО «Козлова Цветков»',покупатель,65021,4,2024-06
3090,2024-11-09,69,Индивидуальный предприниматель 'ОАО «Горбунов»',покупатель,64704,2,2024-11
4322,2025-04-23,72,Индивидуальный предприниматель 'ООО «Лукина»',покупатель,64693,3,2025-04
1638,2024-10-03,21,"Индивидуальный предприниматель 'ИП «Крылов, Корнилов и Попова»'",покупатель,64626,3,2024-10
2577,2024-07-05,147,Физическое лицо 'ИП «Агафонов Козлова»',покупатель,64521,5,2024-07
3973,2024-09-28,115,Юридическое лицо 'ОАО «Горбачев Михайлова»',покупатель,64473,7,2024-09
3476,2024-09-06,8,Физическое лицо 'АО «Козлова Цветков»',покупатель,64305,3,2024-09
1643,2024-12-20,52,Юридическое лицо 'Энергосбытовая компания Восток',покупатель,64232,2,2024-12
2348,2025-01-06,20,"Физическое лицо 'АО «Новикова, Горбачева и Русаков»'",покупатель,64220,2,2025-01
3281,2024-06-25,23,Юридическое лицо 'АО «Пономарев-Вишняков»',покупатель,63954,5,2024-06
527,2024-07-08,119,Индивидуальный предприниматель 'Беляев Инкорпорэйтед',покупатель,63952,5,2024-07
4670,2024-07-09,11,Индивидуальный предприниматель 'НПО «Шарапов Белоусов»',покупатель,63439,9,2024-07
2945,2024-10-06,94,Юридическое лицо 'АО «Елисеева Муравьев»',покупатель,63350,2,2024-10
429,2024-08-15,50,Юридическое лицо 'Трофимов Лимитед',покупатель,63139,4,2024-08
654,2025-01-11,132,Юридическое лицо 'Самсонов Групп',покупатель,63062,2,2025-01
4999,2024-09-05,97,Юридическое лицо 'ОАО «Белозеров»',покупатель,63045,5,2024-09
3830,2024-07-05,53,Индивидуальный предприниматель 'Спар Миддл Волга',покупатель,62881,7,2024-07
4630,2024-11-07,10,"Индивидуальный предприниматель 'ЗАО «Веселова, Горбунова и Григорьева»'",покупатель,62768,4,2024-11
567,2024-09-09,64,Юридическое лицо 'Уральский банк реконструкции и развития',покупатель,62664,3,2024-09
387,2024-10-20,53,Индивидуальный предприниматель 'Спар Миддл Волга',покупатель,62562,3,2024-10
2329,2024-05-15,48,Юридическое лицо 'Горбунов Инк',покупатель,62559,3,2024-05
678,2025-04-02,100,Юридическое лицо 'ЗАО «Сафонова»',покупатель,62400,1,2025-04
2084,2024-06-08,57,Индивидуальный предприниматель 'ООО «Анисимова»',покупатель,62353,4,2024-06
3193,2024-12-11,100,Юридическое лицо 'ЗАО «Сафонова»',покупатель,62200,5,2024-12
1381,2024-07-09,62,Физическое лицо 'ОАО «Смирнова-Савин»',покупатель,62134,6,2024-07
3670,2024-07-20,127,Юридическое лицо 'Газпром бурение',покупатель,61932,2,2024-07
2642,2024-06-23,62,Физическое лицо 'ОАО «Смирнова-Савин»',покупатель,61914,2,2024-06
4778,2025-03-06,71,"Индивидуальный предприниматель 'НПО «Бурова, Ильина и Дементьев»'",покупатель,61793,3,2025-03
1394,2024-08-10,27,"Индивидуальный предприниматель 'АО «Казакова, Афанасьев и Соловьева»'",покупатель,61759,2,2024-08
4476,2024-11-05,80,"Индивидуальный предприниматель 'ООО «Селиверстов, Казаков и Носов»'",покупатель,61680,3,2024-11
4737,2024-08-04,128,Юридическое лицо 'ООО «Белова Большаков»',покупатель,61661,2,2024-08
4269,2024-10-06,32,Физическое лицо 'НПО «Кононов»',покупатель,61589,10,2024-10
3873,2024-11-05,113,Юридическое лицо 'Никифорова Групп',покупатель,61584,4,2024-11
461,2024-05-17,61,Индивидуальный предприниматель 'НПО «Алексеева Соколова»',покупатель,61558,7,2024-05
2760,2025-04-13,48,Юридическое лицо 'Горбунов Инк',покупатель,61413,1,2025-04
3582,2024-09-08,11,Индивидуальный предприниматель 'НПО «Шарапов Белоусов»',покупатель,61365,6,2024-09
950,2025-03-24,24,Физическое лицо 'ООО «Сорокина»',покупатель,61326,2,2025-03
2350,2025-02-01,69,Индивидуальный предприниматель 'ОАО «Горбунов»',покупатель,61261,7,2025-02
4766,2024-12-22,78,Юридическое лицо 'НПФ Газфонд пенсионные накопления',покупатель,61200,2,2024-12
1408,2024-07-07,8,Физическое лицо 'АО «Козлова Цветков»',покупатель,61176,2,2024-07
993,2025-03-30,69,Индивидуальный предприниматель 'ОАО «Горбунов»',покупатель,61174,3,2025-03
1222,2025-03-22,72,Индивидуальный предприниматель 'ООО «Лукина»',покупатель,61166,3,2025-03
4754,2024-11-30,131,Юридическое лицо 'АО «Титова Туров»',покупатель,61119,3,2024-11
1346,2024-06-04,94,Юридическое лицо 'АО «Елисеева Муравьев»',покупатель,61038,3,2024-06
2178,2024-07-16,70,"Юридическое лицо 'АО «Исакова, Гришин и Лаврентьев»'",покупатель,61014,2,2024-07
745,2024-11-20,37,Юридическое лицо 'АО «Ершов Суханова»',покупатель,60933,6,2024-11
1806,2024-10-22,38,"Физическое лицо 'НПО «Семенов, Кулакова и Осипова»'",покупатель,60921,4,2024-10
1983,2025-03-07,113,Юридическое лицо 'Никифорова Групп',покупатель,60877,4,2025-03
4438,2024-11-28,21,"Индивидуальный предприниматель 'ИП «Крылов, Корнилов и Попова»'",покупатель,60873,2,2024-11
2804,2024-05-19,2,Юридическое лицо 'АО «Лукин»',покупатель,60827,2,2024-05
2741,2025-03-18,1,Индивидуальный предприниматель 'ЗАО «Кузнецов Королев»',покупатель,60771,3,2025-03
3725,2024-07-09,100,Юридическое лицо 'ЗАО «Сафонова»',покупатель,60753,6,2024-07
2423,2024-08-02,146,Физическое лицо 'РАО «Петров»',покупатель,60706,3,2024-08
495,2025-05-05,94,Юридическое лицо 'АО «Елисеева Муравьев»',покупатель,60551,4,2025-05
3324,2024-07-25,133,Физическое лицо 'Алексеев Лимитед',покупатель,60509,3,2024-07
2376,2025-01-06,2,Юридическое лицо 'АО «Лукин»',покупатель,60505,4,2025-01
1872,2025-04-29,21,"Индивидуальный предприниматель 'ИП «Крылов, Корнилов и Попова»'",покупатель,60500,1,2025-04
4846,2024-07-10,95,Физическое лицо 'Сорокин Инкорпорэйтед',покупатель,60365,7,2024-07
71,2024-10-09,122,Физическое лицо 'РАО «Селиверстов-Селезнева»',покупатель,60261,7,2024-10
4522,2024-10-21,132,Юридическое лицо 'Самсонов Групп',покупатель,60145,2,2024-10
609,2024-08-06,67,Юридическое лицо 'НПО «Фокин-Калинин»',покупатель,59976,5,2024-08
3047,2024-10-19,109,Юридическое лицо 'Савельева Лимитед',покупатель,59796,1,2024-10
2637,2024-07-17,59,Физическое лицо 'Арктикгаз',покупатель,59687,4,2024-07
4326,2024-06-03,10,"Индивидуальный предприниматель 'ЗАО «Веселова, Горбунова и Григорьева»'",покупатель,59664,2,2024-06
563,2025-03-16,134,Индивидуальный предприниматель 'НПО «Тимофеева»',покупатель,59662,5,2025-03
4569,2024-09-14,23,Юридическое лицо 'АО «Пономарев-Вишняков»',покупатель,59622,4,2024-09
2245,2025-02-19,43,"Индивидуальный предприниматель 'АО «Фадеева, Капустина и Самсонова»'",покупатель,59606,2,2025-02
4207,2024-06-05,72,Индивидуальный предприниматель 'ООО «Лукина»',покупатель,59585,4,2024-06
3179,2025-01-07,150,Индивидуальный предприниматель 'Тойота Мотор (Toyota)',покупатель,59510,3,2025-01
634,2024-05-24,72,Индивидуальный предприниматель 'ООО «Лукина»',покупатель,59489,2,2024-05
796,2024-10-04,88,Физическое лицо 'Военторг',покупатель,59489,4,2024-10
4222,2024-07-15,115,Юридическое лицо 'ОАО «Горбачев Михайлова»',покупатель,59484,4,2024-07
648,2024-12-22,113,Юридическое лицо 'Никифорова Групп',покупатель,59359,2,2024-12
1477,2024-11-30,64,Юридическое лицо 'Уральский банк реконструкции и развития',покупатель,59339,8,2024-11
2944,2024-08-12,108,"Индивидуальный предприниматель 'ООО «Карпова, Котова и Фокина»'",покупатель,59275,1,2024-08
873,2024-06-24,96,Юридическое лицо 'ОАО «Назаров Федоров»',покупатель,59274,2,2024-06
2615,2025-03-07,15,Юридическое лицо 'Воробьев Инк',покупатель,59258,2,2025-03
4437,2024-09-05,133,Физическое лицо 'Алексеев Лимитед',покупатель,59213,5,2024-09
973,2024-12-21,134,Индивидуальный предприниматель 'НПО «Тимофеева»',покупатель,59206,8,2024-12
921,2025-04-16,137,Физическое лицо 'ООО «Цветкова»',покупатель,59202,1,2025-04
4638,2025-02-14,107,"Юридическое лицо 'РАО «Некрасова, Ершов и Попов»'",покупатель,59121,5,2025-02
379,2024-09-22,20,"Физическое лицо 'АО «Новикова, Горбачева и Русаков»'",покупатель,59106,6,2024-09
4936,2024-07-26,43,"Индивидуальный предприниматель 'АО «Фадеева, Капустина и Самсонова»'",покупатель,59094,3,2024-07
3258,2025-01-10,150,Индивидуальный предприниматель 'Тойота Мотор (Toyota)',покупатель,59002,2,2025-01
2001,2024-11-13,20,"Физическое лицо 'АО «Новикова, Горбачева и Русаков»'",покупатель,58968,4,2024-11
4221,2024-05-28,24,Физическое лицо 'ООО «Сорокина»',покупатель,58959,3,2024-05
3485,2024-11-05,103,"Индивидуальный предприниматель 'АО «Кудрявцева, Соболева и Зыкова»'",покупатель,58950,1,2024-11
221,2024-06-06,32,Физическое лицо 'НПО «Кононов»',покупатель,58919,3,2024-06
2003,2024-08-19,148,Индивидуальный предприниматель 'ЗАО «Потапова Ильина»',покупатель,58832,1,2024-08
3710,2025-04-20,33,Физическое лицо 'АО «Соколова»',покупатель,58814,1,2025-04
4256,2024-07-07,65,Физическое лицо 'ООО «Лаврентьев-Воронцов»',покупатель,58572,3,2024-07
1540,2024-06-05,115,Юридическое лицо 'ОАО «Горбачев Михайлова»',покупатель,58530,2,2024-06
248,2025-02-15,65,Физическое лицо 'ООО «Лаврентьев-Воронцов»',покупатель,58505,2,2025-02
4361,2024-06-11,78,Юридическое лицо 'НПФ Газфонд пенсионные накопления',покупатель,58392,2,2024-06
4764,2024-12-31,71,"Индивидуальный предприниматель 'НПО «Бурова, Ильина и Дементьев»'",покупатель,58360,1,2024-12
1258,2024-08-27,23,Юридическое лицо 'АО «Пономарев-Вишняков»',покупатель,58201,4,2024-08
3435,2024-11-05,119,Индивидуальный предприниматель 'Беляев Инкорпорэйтед',покупатель,58168,3,2024-11
4740,2024-09-14,78,Юридическое лицо 'НПФ Газфонд пенсионные накопления',покупатель,58006,3,2024-09
1755,2025-02-01,107,"Юридическое лицо 'РАО «Некрасова, Ершов и Попов»'",покупатель,57992,1,2025-02
243,2025-04-08,52,Юридическое лицо 'Энергосбытовая компания Восток',покупатель,57967,2,2025-04
2184,2025-03-10,1,Индивидуальный предприниматель 'ЗАО «Кузнецов Королев»',покупатель,57938,6,2025-03
778,2024-11-26,95,Физическое лицо 'Сорокин Инкорпорэйтед',покупатель,57521,3,2024-11
2354,2025-01-08,147,Физическое лицо 'ИП «Агафонов Козлова»',покупатель,57499,2,2025-01
62,2024-09-13,2,Юридическое лицо 'АО «Лукин»',покупатель,57429,3,2024-09
1142,2024-11-17,137,Физическое лицо 'ООО «Цветкова»',покупатель,57070,1,2024-11
3833,2025-01-23,63,Индивидуальный предприниматель 'НПО «Ефимов»',покупатель,56799,3,2025-01
4842,2025-04-19,69,Индивидуальный предприниматель 'ОАО «Горбунов»',покупатель,56653,8,2025-04
3167,2024-12-30,70,"Юридическое лицо 'АО «Исакова, Гришин и Лаврентьев»'",покупатель,56544,2,2024-12
3166,2024-10-03,44,"Физическое лицо 'РАО «Егоров, Давыдова и Бобылева»'",покупатель,56310,2,2024-10
350,2025-02-13,79,Индивидуальный предприниматель 'ОАО «Новиков»',покупатель,56214,3,2025-02
4052,2025-04-20,97,Юридическое лицо 'ОАО «Белозеров»',покупатель,56126,5,2025-04
1120,2024-06-26,78,Юридическое лицо 'НПФ Газфонд пенсионные накопления',покупатель,56016,1,2024-06
3918,2024-07-12,20,"Физическое лицо 'АО «Новикова, Горбачева и Русаков»'",покупатель,55920,1,2024-07
4389,2025-01-01,61,Индивидуальный предприниматель 'НПО «Алексеева Соколова»',покупатель,55810,3,2025-01
3194,2025-03-20,146,Физическое лицо 'РАО «Петров»',покупатель,55714,5,2025-03
1758,2025-05-05,70,"Юридическое лицо 'АО «Исакова, Гришин и Лаврентьев»'",покупатель,55342,6,2025-05
2438,2024-05-19,48,Юридическое лицо 'Горбунов Инк',покупатель,55326,2,2024-05
2330,2025-01-19,27,"Индивидуальный предприниматель 'АО «Казакова, Афанасьев и Соловьева»'",покупатель,55326,3,2025-01
4679,2024-11-27,69,Индивидуальный предприниматель 'ОАО «Горбунов»',покупатель,55264,6,2024-11
3322,2025-04-08,51,Юридическое лицо 'Фролова Лтд',покупатель,55198,4,2025-04
825,2024-11-12,37,Юридическое лицо 'АО «Ершов Суханова»',покупатель,55186,5,2024-11
635,2024-08-12,79,Индивидуальный предприниматель 'ОАО «Новиков»',покупатель,55149,3,2024-08
4318,2024-12-20,57,Индивидуальный предприниматель 'ООО «Анисимова»',покупатель,55063,3,2024-12
4227,2024-10-22,131,Юридическое лицо 'АО «Титова Туров»',покупатель,54855,5,2024-10
4347,2024-10-01,132,Юридическое лицо 'Самсонов Групп',покупатель,54750,5,2024-10
826,2025-02-14,102,Юридическое лицо 'Михайлова Инк',покупатель,54644,4,2025-02
2250,2025-03-24,56,Физическое лицо 'ООО «Лихачев Тимофеева»',покупатель,54623,3,2025-03
4267,2024-12-19,63,Индивидуальный предприниматель 'НПО «Ефимов»',покупатель,54592,4,2024-12
1127,2024-06-27,21,"Индивидуальный предприниматель 'ИП «Крылов, Корнилов и Попова»'",покупатель,54591,2,2024-06
771,2024-11-10,72,Индивидуальный предприниматель 'ООО «Лукина»',покупатель,54543,3,2024-11
2360,2025-02-09,23,Юридическое лицо 'АО «Пономарев-Вишняков»',покупатель,54504,6,2025-02
762,2024-08-26,79,Индивидуальный предприниматель 'ОАО «Новиков»',покупатель,54374,3,2024-08
339,2024-11-30,62,Физическое лицо 'ОАО «Смирнова-Савин»',покупатель,54353,1,2024-11
1164,2025-04-22,120,Физическое лицо 'Кудряшова и партнеры',покупатель,54273,4,2025-04
2519,2025-03-15,113,Юридическое лицо 'Никифорова Групп',покупатель,54201,5,2025-03
1515,2024-12-04,137,Физическое лицо 'ООО «Цветкова»',покупатель,54081,7,2024-12
3048,2025-01-14,58,Юридическое лицо 'ЗАО «Меркушев»',покупатель,54043,4,2025-01
579,2025-03-28,44,"Физическое лицо 'РАО «Егоров, Давыдова и Бобылева»'",покупатель,53962,5,2025-03
97,2024-09-26,149,Юридическое лицо 'ОАО «Гаврилов-Васильева»',покупатель,53658,8,2024-09
4051,2025-03-07,147,Физическое лицо 'ИП «Агафонов Козлова»',покупатель,53636,2,2025-03
492,2025-04-30,148,Индивидуальный предприниматель 'ЗАО «Потапова Ильина»',покупатель,53592,5,2025-04
988,2025-02-15,27,"Индивидуальный предприниматель 'АО «Казакова, Афанасьев и Соловьева»'",покупатель,53583,5,2025-02
4417,2024-09-25,97,Юридическое лицо 'ОАО «Белозеров»',покупатель,53572,5,2024-09
4568,2024-08-29,71,"Индивидуальный предприниматель 'НПО «Бурова, Ильина и Дементьев»'",покупатель,53559,4,2024-08
1782,2024-10-09,127,Юридическое лицо 'Газпром бурение',покупатель,53351,3,2024-10
2428,2024-11-14,78,Юридическое лицо 'НПФ Газфонд пенсионные накопления',покупатель,53310,1,2024-11
590,2024-06-19,1,Индивидуальный предприниматель 'ЗАО «Кузнецов Королев»',покупатель,53310,4,2024-06
2368,2025-04-27,29,Индивидуальный предприниматель 'НПО «Потапова Нестеров»',покупатель,53275,6,2025-04
2409,2024-07-08,27,"Индивидуальный предприниматель 'АО «Казакова, Афанасьев и Соловьева»'",покупатель,53156,6,2024-07
391,2024-06-26,61,Индивидуальный предприниматель 'НПО «Алексеева Соколова»',покупатель,52997,4,2024-06
251,2025-02-19,56,Физическое лицо 'ООО «Лихачев Тимофеева»',покупатель,52973,4,2025-02
343,2024-10-03,72,Индивидуальный предприниматель 'ООО «Лукина»',покупатель,52839,2,2024-10
1970,2025-03-15,103,"Индивидуальный предприниматель 'АО «Кудрявцева, Соболева и Зыкова»'",покупатель,52808,4,2025-03
3334,2025-03-06,67,Юридическое лицо 'НПО «Фокин-Калинин»',покупатель,52794,2,2025-03
1897,2025-01-21,53,Индивидуальный предприниматель 'Спар Миддл Волга',покупатель,52719,4,2025-01
3075,2024-05-30,74,Юридическое лицо 'Банк Возрождение',покупатель,52716,1,2024-05
1607,2025-04-24,52,Юридическое лицо 'Энергосбытовая компания Восток',покупатель,52710,1,2025-04
3005,2024-12-25,133,Физическое лицо 'Алексеев Лимитед',покупатель,52647,4,2024-12
3240,2024-05-16,50,Юридическое лицо 'Трофимов Лимитед',покупатель,52630,3,2024-05
4231,2025-02-08,64,Юридическое лицо 'Уральский банк реконструкции и развития',покупатель,52630,3,2025-02
198,2024-06-30,43,"Индивидуальный предприниматель 'АО «Фадеева, Капустина и Самсонова»'",покупатель,52593,4,2024-06
4147,2024-07-10,132,Юридическое лицо 'Самсонов Групп',покупатель,52519,9,2024-07
3771,2024-07-22,4,Юридическое лицо 'ИП «Шарапов»',покупатель,52330,10,2024-07
2603,2024-06-14,57,Индивидуальный предприниматель 'ООО «Анисимова»',покупатель,52107,3,2024-06
130,2025-02-25,71,"Индивидуальный предприниматель 'НПО «Бурова, Ильина и Дементьев»'",покупатель,52090,4,2025-02
2925,2024-11-22,147,Физическое лицо 'ИП «Агафонов Козлова»',покупатель,51994,4,2024-11
159,2025-02-05,120,Физическое лицо 'Кудряшова и партнеры',покупатель,51944,3,2025-02
3214,2025-02-06,78,Юридическое лицо 'НПФ Газфонд пенсионные накопления',покупатель,51936,3,2025-02
2970,2024-09-24,33,Физическое лицо 'АО «Соколова»',покупатель,51747,6,2024-09
3526,2024-05-17,57,Индивидуальный предприниматель 'ООО «Анисимова»',покупатель,51617,6,2024-05
1395,2024-08-13,109,Юридическое лицо 'Савельева Лимитед',покупатель,51542,3,2024-08
1886,2024-12-05,71,"Индивидуальный предприниматель 'НПО «Бурова, Ильина и Дементьев»'",покупатель,51396,7,2024-12
1206,2025-05-04,37,Юридическое лицо 'АО «Ершов Суханова»',покупатель,51232,2,2025-05
1785,2024-10-26,119,Индивидуальный предприниматель 'Беляев Инкорпорэйтед',покупатель,51193,3,2024-10
3371,2025-03-21,4,Юридическое лицо 'ИП «Шарапов»',покупатель,51191,6,2025-03
2588,2024-10-13,30,Физическое лицо 'Государственная транспортная лизинговая компания',покупатель,51145,5,2024-10
3529,2024-09-05,107,"Юридическое лицо 'РАО «Некрасова, Ершов и Попов»'",покупатель,51142,1,2024-09
888,2024-08-01,149,Юридическое лицо 'ОАО «Гаврилов-Васильева»',покупатель,51136,5,2024-08
1657,2025-01-27,88,Физическое лицо 'Военторг',покупатель,50995,1,2025-01
1082,2024-11-19,50,Юридическое лицо 'Трофимов Лимитед',покупатель,50908,1,2024-11
4380,2025-02-07,38,"Физическое лицо 'НПО «Семенов, Кулакова и Осипова»'",покупатель,50769,3,2025-02
4600,2024-06-24,29,Индивидуальный предприниматель 'НПО «Потапова Нестеров»',покупатель,50706,4,2024-06
2725,2024-07-23,30,Физическое лицо 'Государственная транспортная лизинговая компания',покупатель,50627,2,2024-07
4039,2024-11-27,61,Индивидуальный предприниматель 'НПО «Алексеева Соколова»',покупатель,50588,4,2024-11
166,2024-10-31,119,Индивидуальный предприниматель 'Беляев Инкорпорэйтед',покупатель,50464,5,2024-10
4953,2024-07-14,120,Физическое лицо 'Кудряшова и партнеры',покупатель,50408,6,2024-07
3926,2024-10-15,30,Физическое лицо 'Государственная транспортная лизинговая компания',покупатель,50356,2,2024-10
3398,2024-07-01,10,"Индивидуальный предприниматель 'ЗАО «Веселова, Горбунова и Григорьева»'",покупатель,50349,6,2024-07
1422,2024-07-27,118,Индивидуальный предприниматель 'ИП «Королев Игнатьева»',покупатель,50218,4,2024-07
2746,2024-09-22,33,Физическое лицо 'АО «Соколова»',покупатель,50074,3,2024-09
4955,2024-11-02,95,Физическое лицо 'Сорокин Инкорпорэйтед',покупатель,49816,3,2024-11
2121,2024-07-19,78,Юридическое лицо 'НПФ Газфонд пенсионные накопления',покупатель,49800,1,2024-07
4118,2024-05-17,44,"Физическое лицо 'РАО «Егоров, Давыдова и Бобылева»'",покупатель,49578,9,2024-05
1978,2024-11-30,119,Индивидуальный предприниматель 'Беляев Инкорпорэйтед',покупатель,49577,3,2024-11
3671,2024-12-31,107,"Юридическое лицо 'РАО «Некрасова, Ершов и Попов»'",покупатель,49408,1,2024-12
1344,2025-02-23,44,"Физическое лицо 'РАО «Егоров, Давыдова и Бобылева»'",покупатель,48960,4,2025-02
1528,2024-07-17,108,"Индивидуальный предприниматель 'ООО «Карпова, Котова и Фокина»'",покупатель,48918,2,2024-07
4392,2025-01-25,21,"Индивидуальный предприниматель 'ИП «Крылов, Корнилов и Попова»'",покупатель,48829,2,2025-01
1726,2025-04-29,53,Индивидуальный предприниматель 'Спар Миддл Волга',покупатель,48687,7,2025-04
510,2025-03-16,150,Индивидуальный предприниматель 'Тойота Мотор (Toyota)',покупатель,48659,6,2025-03
2447,2024-05-31,5,Юридическое лицо 'РАО «Ковалева»',покупатель,48588,3,2024-05
2745,2024-05-27,11,Индивидуальный предприниматель 'НПО «Шарапов Белоусов»',покупатель,48375,2,2024-05
2326,2024-08-21,78,Юридическое лицо 'НПФ Газфонд пенсионные накопления',покупатель,48366,3,2024-08
3008,2025-05-01,11,Индивидуальный предприниматель 'НПО «Шарапов Белоусов»',покупатель,48308,5,2025-05
4570,2024-10-02,146,Физическое лицо 'РАО «Петров»',покупатель,48210,3,2024-10
4179,2024-11-20,89,Физическое лицо 'ООО «Логинов-Рогова»',покупатель,48201,4,2024-11
2979,2025-04-19,88,Физическое лицо 'Военторг',покупатель,48040,2,2025-04
1862,2025-04-18,128,Юридическое лицо 'ООО «Белова Большаков»',покупатель,47866,1,2025-04
2340,2024-12-08,96,Юридическое лицо 'ОАО «Назаров Федоров»',покупатель,47849,3,2024-12
1724,2025-03-31,149,Юридическое лицо 'ОАО «Гаврилов-Васильева»',покупатель,47794,1,2025-03
4196,2025-01-28,148,Индивидуальный предприниматель 'ЗАО «Потапова Ильина»',покупатель,47792,2,2025-01
354,2024-07-08,29,Индивидуальный предприниматель 'НПО «Потапова Нестеров»',покупатель,47762,5,2024-07
4154,2024-07-07,89,Физическое лицо 'ООО «Логинов-Рогова»',покупатель,47710,4,2024-07
4175,2024-07-22,38,"Физическое лицо 'НПО «Семенов, Кулакова и Осипова»'",покупатель,47655,4,2024-07
1401,2025-03-09,134,Индивидуальный предприниматель 'НПО «Тимофеева»',покупатель,47539,3,2025-03
915,2025-03-24,4,Юридическое лицо 'ИП «Шарапов»',покупатель,47510,2,2025-03
850,2025-04-28,43,"Индивидуальный предприниматель 'АО «Фадеева, Капустина и Самсонова»'",покупатель,47487,3,2025-04
3374,2024-08-30,133,Физическое лицо 'Алексеев Лимитед',покупатель,47474,5,2024-08
4574,2024-09-22,20,"Физическое лицо 'АО «Новикова, Горбачева и Русаков»'",покупатель,47400,3,2024-09
545,2024-11-01,61,Индивидуальный предприниматель 'НПО «Алексеева Соколова»',покупатель,47392,3,2024-11
925,2025-04-20,95,Физическое лицо 'Сорокин Инкорпорэйтед',покупатель,47176,2,2025-04
1719,2025-02-13,109,Юридическое лицо 'Савельева Лимитед',покупатель,47130,4,2025-02
4158,2025-01-04,79,Индивидуальный предприниматель 'ОАО «Новиков»',покупатель,47119,3,2025-01
4307,2024-09-02,59,Физическое лицо 'Арктикгаз',покупатель,47102,6,2024-09
2449,2024-06-10,59,Физическое лицо 'Арктикгаз',покупатель,47084,3,2024-06
2790,2024-05-15,134,Индивидуальный предприниматель 'НПО «Тимофеева»',покупатель,47017,2,2024-05
1683,2025-01-21,33,Физическое лицо 'АО «Соколова»',покупатель,46972,2,2025-01
789,2024-09-02,122,Физическое лицо 'РАО «Селиверстов-Селезнева»',покупатель,46940,4,2024-09
4215,2024-06-18,113,Юридическое лицо 'Никифорова Групп',покупатель,46849,5,2024-06
2263,2025-01-28,27,"Индивидуальный предприниматель 'АО «Казакова, Афанасьев и Соловьева»'",покупатель,46817,2,2025-01
